record_id,site,observation_dates,collection_windows,source_sheet,time_taken_to_cross_s,steps_taken_for_cross,time_for_six_steps_s,people_entered_zone_count,people_exited_zone_count,people_in_zone_count,stopped,direction_code,with_phone,earphones,following_phone_user_or_headway,speed_difference_from_followed_phone_user,gender_recorded_code,walking_alone,backpack,carrying_one_hand,carrying_both_hands,heavy_weight,paper_category_code,speed_mps,speed_uniform_step_length_mps
bay_street_312,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.28,7,2.82,40,37,3,0,1,0,0,0,,1,48,0,0,0,0,1,1.4451219512195124,1.4551659574468085
bay_street_313,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.13,6,3.03,41,37,4,0,1,0,0,0,,1,48,0,0,0,0,1,1.514376996805112,1.4360950495049503
bay_street_314,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.18,6,3.21,42,37,5,0,1,0,0,0,,1,1,0,0,0,0,1,1.490566037735849,1.3555663551401866
bay_street_315,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.34,7,3.04,43,38,5,0,0,0,0,0,,0,1,1,0,0,0,1,1.4191616766467068,1.3188828947368423
bay_street_316,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.95,6,3.06,44,38,6,0,1,0,0,0,,1,1,0,0,0,0,1,1.6067796610169491,1.4220156862745095
bay_street_317,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.09,7,2.79,45,38,7,0,1,0,0,0,,0,1,1,0,0,0,1,1.533980582524272,1.437062365591398
bay_street_318,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.31,7,2.82,46,44,2,0,1,0,1,0,,0,1,1,0,0,0,1,1.43202416918429,1.4217744680851068
bay_street_319,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.29,9,2.83,47,44,3,0,1,0,0,0,,0,1,1,0,0,0,1,1.104895104895105,1.416750530035336
bay_street_320,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.31,9,3.48,48,44,4,0,1,0,0,0,,1,49,1,0,0,0,1,0.8926553672316385,1.2503931034482756
bay_street_321,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.95,9,3.48,49,44,5,0,1,0,0,0,,1,49,0,0,0,0,1,0.9575757575757576,1.2503931034482756
bay_street_322,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.15,8,3.28,50,45,5,0,1,0,0,0,,0,1,0,0,0,0,1,1.1421686746987951,1.2223792682926833
bay_street_323,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.81,8,2.92,52,46,6,0,1,0,0,0,,0,50,0,0,0,0,1,1.2440944881889764,1.373083561643836
bay_street_324,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.08,7,3.45,53,48,5,0,1,0,0,0,,0,51,1,0,0,0,1,1.161764705882353,1.1621460869565219
bay_street_325,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4,8,3.04,54,48,6,0,1,0,0,0,,0,51,1,0,0,0,1,1.185,1.3188828947368423
bay_street_326,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.01,6,3.09,55,53,2,0,0,0,0,0,,1,1,0,0,1,0,1,1.5747508305647842,1.4884038834951456
bay_street_327,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.11,5,3.15,56,54,2,0,0,0,0,0,,1,1,0,1,0,0,1,1.5241157556270097,1.3813866666666663
bay_street_328,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.71,6,3.15,57,55,2,0,1,0,0,0,,1,1,0,0,0,0,1,1.7490774907749078,1.3813866666666663
bay_street_329,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3,6,2.83,58,56,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.58,1.5375858657243813
bay_street_330,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.2,6,3.27,59,57,2,0,0,0,0,0,,1,1,0,0,0,1,1,1.48125,1.330693577981651
bay_street_331,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.05,8,3.45,60,58,2,0,1,0,0,0,,1,1,0,1,0,0,1,1.1703703703703705,1.2612660869565213
bay_street_332,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.94,7,3.31,61,58,3,0,1,0,0,0,,0,1,1,0,0,0,1,1.203045685279188,1.2113003021148039
bay_street_333,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.84,7,3.33,62,60,2,0,0,0,0,0,,0,52,1,0,0,0,1,1.234375,1.2040252252252255
bay_street_334,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.6,7,2.92,63,60,3,0,0,0,0,0,,1,52,0,1,0,0,1,1.3166666666666667,1.490194520547945
bay_street_335,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,1.88,6,2.94,64,62,2,0,0,0,0,0,,1,1,0,0,0,0,1,2.521276595744681,1.4800571428571425
bay_street_336,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.04,6,2.95,65,63,2,0,1,0,0,0,,1,1,0,0,0,0,1,1.5592105263157896,1.4750399999999997
bay_street_337,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.22,7,2.88,66,64,2,0,1,0,0,0,,1,1,0,1,0,0,1,1.4720496894409938,1.5108916666666663
bay_street_338,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.33,7,3.31,67,65,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.4234234234234235,1.314612688821752
bay_street_339,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.15,10,2.58,69,65,4,0,0,0,0,0,,1,53,0,0,0,0,1,1.1421686746987951,1.686576744186046
bay_street_340,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.8,7,3.3,70,65,5,0,0,0,0,0,,0,53,0,0,0,0,1,1.2473684210526317,1.2149709090909093
bay_street_341,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.78,8,3.11,71,65,6,0,0,0,0,0,,0,53,0,0,0,0,1,1.2539682539682542,1.2891974276527334
bay_street_342,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.71,6,3.09,72,70,2,0,0,0,0,0,,1,1,0,1,0,0,1,1.7490774907749078,1.4082097087378638
bay_street_343,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.6,6,3.31,73,70,3,0,0,0,0,0,,1,1,0,1,0,0,1,1.3166666666666667,1.3894767371601207
bay_street_344,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.66,7,3.55,74,72,2,0,0,0,0,0,,0,54,1,0,0,0,1,1.017167381974249,1.129409577464789
bay_street_345,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.33,8,3.39,75,72,3,0,0,1,0,0,,0,54,0,1,0,0,3,1.094688221709007,1.1827150442477878
bay_street_346,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.91,6,3.34,76,74,2,0,0,0,0,0,,1,1,0,1,0,0,1,1.6288659793814433,1.3028047904191615
bay_street_347,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.46,8,2.97,77,74,3,0,1,0,0,0,,0,55,0,1,0,0,1,1.369942196531792,1.349967676767677
bay_street_348,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.21,6,3.25,78,74,4,0,1,0,0,0,,1,55,0,0,0,0,1,1.4766355140186918,1.4151286153846152
bay_street_349,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.99,8,2.92,79,77,2,0,1,1,0,0,,0,1,1,0,0,0,3,1.1879699248120301,1.373083561643836
bay_street_350,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.51,7,3.06,80,77,3,0,1,0,0,0.5,0.1624574256153204,1,1,1,0,0,0,2,1.3504273504273505,1.4220156862745095
bay_street_351,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.82,6,3.55,81,77,4,0,1,0,0,1.7000000000000455,0.05286777152304856,1,1,1,0,0,0,2,1.2408376963350787,1.2257374647887322
bay_street_352,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.51,7,3.4,82,77,5,0,0,1,0,0,,0,1,1,0,0,0,3,1.3504273504273505,1.1792364705882357
bay_street_353,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.78,7,3.24,83,79,4,0,0,0,0,1.8000000000000114,-0.09645909645909634,0,1,1,1,0,0,2,1.2539682539682542,1.2374703703703704
bay_street_354,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.99,8,3.19,85,82,3,0,0,0,0,0,,0,56,0,0,0,0,1,1.1879699248120301,1.256866457680251
bay_street_355,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.2,7,3.51,87,82,5,0,0,0,0,0,,1,56,0,0,0,0,1,1.1285714285714286,1.2397059829059827
bay_street_356,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.73,5,3.33,88,86,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.7362637362637363,1.3811315315315313
bay_street_357,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.8,9,3.37,89,86,3,0,0,1,0,0,,0,1,0,0,0,0,3,0.8172413793103449,1.1897341246290802
bay_street_358,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.51,8,2.76,90,88,2,0,0,0,0,0,,0,1,0,1,0,0,1,1.3504273504273505,1.4526826086956526
bay_street_359,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,1.66,5,2.17,91,89,2,0,0,0,0,0,,1,57,0,0,0,0,1,2.8554216867469884,2.005238709677419
bay_street_360,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,1.8,5,2.29,92,89,3,0,0,0,0,0,,0,57,0,0,0,0,1,2.6333333333333333,1.7508314410480352
bay_street_361,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.09,6,3.57,93,91,2,0,0,1,1,0,,1,1,0,0,0,0,3,1.533980582524272,1.2882823529411764
bay_street_362,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.37,6,2.94,94,92,2,0,0,1,0,0,,1,1,0,0,0,0,3,1.4065281899109792,1.4800571428571425
bay_street_363,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.21,7,2.79,95,93,2,0,0,0,0,10,,0,1,1,0,0,0,1,1.4766355140186918,1.437062365591398
bay_street_364,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.07,6,3.19,97,95,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.5439739413680784,1.4417454545454544
bay_street_365,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3,7,2.7,98,96,2,0,1,0,0,0,,0,1,0,0,0,0,1,1.58,1.4849644444444448
bay_street_366,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.16,6,3.12,101,98,3,0,0,0,0,0,,0,1,0,0,0,0,1,1.5,1.2850653846153848
bay_street_367,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.63,7,3.18,102,100,2,0,1,0,0,0,,1,1,1,1,0,0,1,1.3057851239669422,1.3683547169811316
bay_street_368,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.4,7,2.89,103,101,2,0,1,0,0,0,,0,1,1,1,0,0,1,1.3941176470588237,1.3873370242214536
bay_street_369,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.58,7,3.27,104,101,3,0,0,0,0,0,,0,1,0,1,0,0,1,1.324022346368715,1.2261174311926608
bay_street_370,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.72,6,3.75,105,101,4,0,0,0,0,0,,1,58,0,1,0,0,1,1.2741935483870968,1.1603647999999998
bay_street_371,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.75,7,3.28,106,101,5,0,0,0,0,0,,0,58,0,0,0,0,1,1.264,1.2223792682926833
bay_street_372,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.75,6,3.6,107,105,2,0,0,1,0,0,,1,1,1,0,0,0,3,1.264,1.208713333333333
bay_street_373,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.33,7,2.88,108,106,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.4234234234234235,1.392154166666667
bay_street_374,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.76,7,3.01,109,107,2,0,1,0,0,0,,0,1,0,1,0,0,1,1.2606382978723405,1.3320279069767447
bay_street_375,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.39,7,3.19,110,108,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.3982300884955752,1.256866457680251
bay_street_376,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.25,7,2.82,111,109,2,0,1,0,0,0,,0,1,0,1,0,0,1,1.4584615384615385,1.4217744680851068
bay_street_377,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.44,7,2.92,112,110,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.377906976744186,1.373083561643836
bay_street_378,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.39,8,2.59,113,111,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.3982300884955752,1.5480324324324328
bay_street_379,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.48,7,2.98,114,111,3,0,0,0,0,0,,0,1,1,1,0,0,1,1.3620689655172415,1.3454375838926178
bay_street_380,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.57,7,3.06,115,112,3,0,1,0,0,0,,1,1,0,0,0,0,1,1.327731092436975,1.4220156862745095
bay_street_381,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.33,8,3.48,117,114,3,0,1,0,0,0,,0,59,0,0,0,0,1,1.094688221709007,1.1521275862068967
bay_street_382,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.85,7,3.46,118,114,4,0,1,0,0,0,,0,59,1,1,0,0,1,1.2311688311688311,1.1587872832369945
bay_street_383,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.95,7,2.59,119,116,3,0,1,0,0,0,,0,1,0,1,0,0,1,1.6067796610169491,1.5480324324324328
bay_street_384,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.8,6,3,120,117,3,0,0,0,0,0,,0,1,1,1,0,0,1,1.692857142857143,1.3364680000000002
bay_street_385,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.78,7,3.04,1,0,1,0,1,0,0,0,,1,1,1,0,0,0,1,1.2539682539682542,1.4313710526315786
bay_street_386,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.36,8,4.03,2,0,2,0,0,1,0,0,,1,1,1,0,0,0,3,0.8843283582089552,1.0797439205955333
bay_street_387,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.64,9,3.08,3,0,3,0,1,0,0,0,,0,60,1,1,0,0,1,1.021551724137931,1.3017545454545456
bay_street_388,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.71,11,2.62,4,0,4,0,1,0,0,0,,1,60,0,0,0,0,1,1.0063694267515924,1.6608274809160302
bay_street_389,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.39,8,3.41,5,1,4,0,1,0,0,0,,0,61,0,0,0,0,1,1.0797266514806378,1.1757782991202348
bay_street_390,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.15,8,3.31,6,1,5,0,1,0,0,0,,1,61,0,0,0,0,1,1.1421686746987951,1.314612688821752
bay_street_391,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.82,7,3.19,8,7,1,0,1,0,0,0,,0,1,0,1,0,0,1,1.2408376963350787,1.256866457680251
bay_street_392,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.37,6,3.27,9,7,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.4065281899109792,1.330693577981651
bay_street_393,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.25,8,3.44,10,8,2,0,0,1,0,0,,0,62,1,0,0,0,3,1.1152941176470588,1.1655244186046514
bay_street_394,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.59,9,3.48,11,8,3,0,0,0,0,0.1999999999999993,-0.08261437908496716,0,62,1,0,0,0,2,1.0326797385620916,1.1521275862068967
bay_street_395,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.54,7,3.03,12,9,3,0,0,0,0,4.099999999999998,0.22368893320039884,0,63,1,0,0,0,2,1.3389830508474576,1.3232356435643569
bay_street_396,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.7,8,3.22,13,9,4,0,0,0,0,4.099999999999998,0.16578696343402233,0,63,1,0,0,0,2,1.281081081081081,1.2451565217391307
bay_street_397,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.73,7,3.24,14,11,3,0,0,0,0,5.099999999999998,,0,1,1,0,0,0,1,1.2707774798927614,1.2374703703703704
bay_street_398,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.49,6,3.45,15,11,4,0,0,0,0,5.399999999999999,,0,1,1,0,0,0,1,1.3581661891117478,1.1621460869565219
bay_street_399,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.49,6,3.4,16,11,5,0,0,0,0,5.899999999999999,,1,1,1,0,0,0,1,1.3581661891117478,1.2798141176470585
bay_street_400,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,7,9,4.98,17,13,4,0,0,0,0,8.8,,0,64,1,1,0,0,1,0.6771428571428572,0.8051012048192772
bay_street_401,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,6,9,4.66,18,15,3,0,0,1,0,9.2,,1,64,1,1,0,0,3,0.79,0.9337699570815449
bay_street_402,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.67,8,2.8,19,18,1,0,0,1,0,0,,0,1,1,1,0,0,3,1.2915531335149864,1.4319300000000004
bay_street_403,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.32,7,3.66,20,18,2,0,0,0,0,2.0999999999999943,-0.19433091129276425,1,1,0,1,0,0,2,1.097222222222222,1.1888983606557373
bay_street_404,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.5,6,2.89,21,19,2,0,1,0,0,0,,1,1,0,0,0,0,1,1.8960000000000001,1.5056636678200688
bay_street_405,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.82,6,2.93,22,21,1,0,0,0,0,0,,1,1,0,0,0,0,1,1.6808510638297873,1.4851085324232078
bay_street_406,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.35,6,3.4,23,21,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.4149253731343283,1.1792364705882357
bay_street_407,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.77,8,3.16,24,22,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.257294429708223,1.2687987341772153
bay_street_408,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.85,7,3.12,25,24,1,0,0,0,0,0,,1,1,0,1,0,0,1,1.2311688311688311,1.3946692307692303
bay_street_409,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.5,6,3.18,26,24,2,0,1,1,0,0,,1,1,0,0,0,0,3,1.3542857142857143,1.3683547169811316
bay_street_410,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.47,7,3.46,27,26,1,0,0,0,0,0,,0,1,1,0,0,0,1,1.3659942363112392,1.1587872832369945
bay_street_411,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.37,6,3.37,28,26,2,0,0,0,0,0,,1,1,1,1,0,0,1,1.4065281899109792,1.2912071216617207
bay_street_412,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.93,7,3.37,29,27,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.2061068702290076,1.1897341246290802
bay_street_413,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.34,7,3.14,30,29,1,0,1,1,0,0,,1,1,1,0,0,0,3,1.4191616766467068,1.3857859872611462
bay_street_414,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.3,8,2.73,31,29,2,0,1,0,0,1.7999999999999972,0.017201959716929727,1,1,1,0,0,0,2,1.4363636363636365,1.593907692307692
bay_street_415,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.58,7,3.13,32,31,1,0,1,1,0,8.200000000000003,,1,1,1,0,0,0,3,1.324022346368715,1.3902134185303512
bay_street_416,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.64,6,3.45,33,31,2,0,0,0,0,0,,1,1,0,1,0,0,1,1.3021978021978022,1.2612660869565213
bay_street_417,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.85,7,2.98,34,33,1,0,1,0,0,5.799999999999997,,1,65,1,0,0,0,1,1.2311688311688311,1.4601906040268453
